id,user_id,order_date,status
119086,15911,2024-02-02,shipped
119087,59448,2024-11-09,return_pending
119088,67249,2024-04-12,return_pending
119089,46180,2024-09-10,return_pending
119090,85941,2024-09-20,returned
119091,77718,2024-02-25,placed
119092,70336,2024-10-04,returned
119093,38381,2024-04-27,placed
119094,92661,2024-06-24,shipped
119095,56467,2024-10-10,completed
119096,10774,2024-03-15,completed
119097,35569,2024-10-31,completed
119098,32366,2024-07-10,completed
119099,82607,2024-04-16,returned
119100,77212,2024-07-10,completed
119101,25379,2024-06-29,return_pending
119102,91068,2024-07-23,completed
119103,19654,2024-11-02,shipped
119104,81566,2024-09-17,completed
119105,41555,2024-11-08,completed
119106,67156,2024-01-19,return_pending
119107,83801,2024-08-21,shipped
119108,33554,2024-08-10,returned
119109,33304,2024-09-12,returned
119110,47470,2024-10-07,returned
119111,16966,2024-04-28,returned
119112,53958,2024-12-09,placed
119113,82000,2024-04-02,returned
119114,81841,2024-01-03,placed
119115,65925,2024-02-27,completed
119116,96048,2024-06-04,returned
119117,6768,2024-01-25,returned
119118,8230,2024-08-28,completed
119119,17738,2024-02-26,shipped
119120,54484,2024-05-06,completed
119121,99713,2024-10-01,returned
119122,86423,2024-01-03,placed
119123,56105,2024-01-03,return_pending
119124,16299,2024-07-07,returned
119125,10365,2024-11-02,returned
119126,68861,2024-10-13,completed
119127,70262,2024-11-15,placed
119128,39838,2024-09-15,placed
119129,42553,2024-05-26,placed
119130,61221,2024-09-16,shipped
119131,22874,2024-10-19,placed
119132,99520,2024-07-13,completed
119133,38736,2024-11-25,returned
119134,90381,2024-06-18,return_pending
119135,3193,2024-01-16,return_pending
119136,32933,2024-02-18,completed
119137,9879,2024-09-18,return_pending
119138,74992,2024-08-15,returned
119139,54870,2024-11-10,placed
119140,96834,2024-12-19,returned
119141,69112,2024-12-25,placed
119142,58032,2024-11-20,return_pending
119143,17433,2024-07-19,return_pending
119144,87659,2024-11-27,returned
119145,80810,2024-06-25,shipped
119146,55754,2024-03-16,placed
119147,77270,2024-03-03,return_pending
119148,82893,2024-02-26,shipped
119149,11979,2024-07-18,completed
119150,58502,2024-05-25,returned
119151,62274,2024-08-08,return_pending
119152,40996,2024-07-20,placed
119153,16858,2024-10-25,returned
119154,16463,2024-12-02,returned
119155,54196,2024-03-19,return_pending
119156,54242,2024-12-25,placed
119157,36631,2024-06-19,placed
119158,23204,2024-12-20,return_pending
119159,79902,2024-11-29,shipped
119160,92430,2024-02-08,placed
119161,45051,2024-01-10,shipped
119162,12712,2024-02-01,shipped
119163,92353,2024-06-14,return_pending
119164,86836,2024-09-17,placed
119165,6580,2024-02-13,shipped
119166,18130,2024-08-23,return_pending
119167,78823,2024-02-05,placed
119168,82172,2024-02-14,shipped
119169,41730,2024-12-31,shipped
119170,69976,2024-09-19,returned
119171,48298,2024-04-01,completed
119172,13851,2024-01-02,returned
119173,59841,2024-02-19,shipped
119174,73007,2024-03-11,returned
119175,39563,2024-06-06,shipped
119176,28686,2024-11-03,returned
119177,36723,2024-06-08,placed
119178,16489,2024-04-05,return_pending
119179,66810,2024-03-24,placed
119180,71458,2024-12-08,return_pending
119181,25287,2024-11-09,completed
119182,21956,2024-03-28,placed
119183,50853,2024-09-18,return_pending
119184,66064,2024-10-27,completed
119185,73657,2024-04-05,completed
119186,82427,2024-06-05,shipped
119187,29368,2024-04-04,placed
119188,13780,2024-09-16,return_pending
119189,97276,2024-02-11,returned
119190,40727,2024-04-21,returned
119191,80180,2024-11-06,completed
119192,77051,2024-09-09,placed
119193,81472,2024-01-21,return_pending
119194,70402,2024-11-05,returned
119195,45155,2024-01-22,return_pending
119196,79951,2024-11-13,returned
119197,71272,2024-03-06,returned
119198,18603,2024-01-25,return_pending
119199,41881,2024-11-13,completed
119200,52074,2024-12-27,returned
119201,5630,2024-09-09,return_pending
119202,76970,2024-09-05,placed
119203,60537,2024-07-26,returned
119204,97917,2024-08-17,returned
119205,79635,2024-03-19,return_pending
119206,4642,2024-05-12,returned
119207,31864,2024-08-12,completed
119208,26985,2024-07-28,returned
119209,73564,2024-02-04,shipped
119210,7638,2024-01-13,shipped
119211,84170,2024-02-16,completed
119212,17976,2024-06-25,returned
119213,44773,2024-02-20,completed
119214,82073,2024-12-22,shipped
119215,78988,2024-07-27,placed
119216,96776,2024-11-16,shipped
119217,79460,2024-11-23,shipped
119218,29620,2024-12-31,returned
119219,46482,2024-05-20,return_pending
119220,15048,2024-02-11,return_pending
119221,39950,2024-09-07,shipped
119222,40055,2024-02-14,placed
119223,76832,2024-11-12,return_pending
119224,93259,2024-08-22,completed
119225,73811,2024-01-14,placed
119226,8691,2024-04-12,returned
119227,31019,2024-11-17,returned
119228,82369,2024-05-09,returned
119229,42721,2024-02-16,completed
119230,26928,2024-12-24,completed
119231,30558,2024-03-14,completed
119232,94115,2024-09-02,shipped
119233,64155,2024-08-31,returned
119234,96090,2024-02-22,returned
119235,61511,2024-04-05,shipped
119236,74492,2024-07-01,shipped
119237,21805,2024-02-22,returned
119238,85791,2024-10-06,completed
119239,81080,2024-06-07,shipped
119240,44114,2024-07-13,placed
119241,1007,2024-01-23,returned
119242,7209,2024-06-25,completed
119243,60799,2024-09-24,completed
119244,42744,2024-08-02,returned
119245,83608,2024-01-27,return_pending
119246,23152,2024-03-29,placed
119247,31338,2024-04-30,return_pending
119248,28724,2024-08-03,completed
119249,91520,2024-10-09,shipped
119250,48318,2024-02-07,returned
119251,94037,2024-08-22,shipped
119252,42070,2024-06-10,shipped
119253,14346,2024-01-24,shipped
119254,46392,2024-04-02,returned
119255,99356,2024-12-09,returned
119256,43729,2024-03-14,shipped
119257,65329,2024-02-20,completed
119258,67458,2024-10-01,shipped
119259,80460,2024-10-19,shipped
119260,44423,2024-05-02,placed
119261,42981,2024-05-14,shipped
119262,57649,2024-11-08,shipped
119263,69355,2024-08-11,shipped
119264,34496,2024-08-12,returned
119265,73680,2024-07-04,placed
119266,6588,2024-04-25,completed
119267,21618,2024-02-23,returned
119268,12640,2024-07-22,placed
119269,8520,2024-06-09,shipped
119270,16557,2024-06-11,completed
119271,66716,2024-07-04,returned
119272,54728,2024-12-22,completed
119273,61827,2024-05-30,return_pending
119274,20671,2024-04-09,completed
119275,44225,2024-12-31,placed
119276,26150,2024-01-24,shipped
119277,20063,2024-02-02,completed
119278,24905,2024-03-17,completed
119279,61188,2024-08-21,shipped
119280,4687,2024-06-17,return_pending
119281,2486,2024-07-01,shipped
119282,51065,2024-08-27,placed
119283,29665,2024-01-13,placed
119284,48675,2024-06-14,completed
119285,64235,2024-10-28,shipped
119286,32981,2024-11-21,placed
119287,72645,2024-05-15,placed
119288,43594,2024-03-16,shipped
119289,36221,2024-11-17,placed
119290,79275,2024-02-01,shipped
119291,99334,2024-05-08,completed
119292,50561,2024-08-29,returned
119293,40007,2024-01-18,shipped
119294,45245,2024-01-08,return_pending
119295,11063,2024-03-03,shipped
119296,6101,2024-05-09,completed
119297,6934,2024-10-15,shipped
119298,97314,2024-05-18,returned
119299,66057,2024-05-12,placed
119300,25668,2024-03-23,placed
119301,97378,2024-12-28,completed
119302,69785,2024-10-03,returned
119303,1077,2024-11-18,completed
119304,69552,2024-12-06,placed
119305,37303,2024-04-13,placed
119306,62044,2024-10-31,shipped
119307,699,2024-03-01,return_pending
119308,60582,2024-09-18,completed
119309,15178,2024-04-26,placed
119310,25353,2024-02-03,returned
119311,52298,2024-03-04,shipped
119312,62807,2024-11-29,placed
119313,3731,2024-12-03,returned
119314,72761,2024-01-20,shipped
119315,85653,2024-05-15,returned
119316,23059,2024-06-14,return_pending
119317,91753,2024-12-09,completed
119318,70610,2024-10-16,returned
119319,52846,2024-04-24,completed
119320,91148,2024-01-17,placed
119321,72536,2024-06-19,shipped
119322,64632,2024-10-29,shipped
119323,71238,2024-06-07,return_pending
119324,76643,2024-03-17,shipped
119325,9206,2024-09-17,completed
119326,64742,2024-09-23,returned
119327,60177,2024-04-27,return_pending
119328,15153,2024-08-31,placed
119329,85732,2024-10-25,returned
119330,65742,2024-11-24,return_pending
119331,11066,2024-06-22,shipped
119332,12600,2024-04-15,return_pending
119333,17907,2024-08-14,completed
119334,64857,2024-04-17,placed
119335,13427,2024-12-10,placed
119336,98724,2024-01-04,placed
119337,56302,2024-01-11,completed
119338,8687,2024-01-05,shipped
119339,355,2024-09-19,placed
119340,28023,2024-06-30,completed
119341,69829,2024-11-02,completed
119342,29197,2024-03-17,shipped
119343,40024,2024-10-25,placed
119344,28690,2024-01-21,shipped
119345,67840,2024-10-23,completed
119346,74732,2024-09-21,shipped
119347,90417,2024-12-31,shipped
119348,43997,2024-10-04,shipped
119349,67113,2024-03-12,returned
119350,52100,2024-05-25,returned
119351,5203,2024-03-04,returned
119352,62284,2024-06-05,return_pending
119353,41355,2024-02-27,returned
119354,69459,2024-08-31,completed
119355,79261,2024-05-30,shipped
119356,49938,2024-12-21,shipped
119357,33584,2024-12-30,shipped
119358,94790,2024-12-20,return_pending
119359,38421,2024-02-13,completed
119360,33009,2024-04-26,completed
119361,83213,2024-03-21,shipped
119362,32758,2024-10-17,completed
119363,14496,2024-04-17,returned
119364,93058,2024-08-07,shipped
119365,21103,2024-01-29,return_pending
119366,44095,2024-11-19,completed
119367,65290,2024-07-06,placed
119368,28368,2024-06-01,shipped
119369,35364,2024-06-26,shipped
119370,51938,2024-01-31,shipped
119371,83102,2024-04-17,return_pending
119372,3214,2024-11-22,shipped
119373,73668,2024-12-31,shipped
119374,61752,2024-04-12,completed
119375,44183,2024-12-21,placed
119376,52819,2024-08-09,returned
119377,95119,2024-01-31,shipped
119378,49773,2024-08-04,returned
119379,4061,2024-06-23,shipped
119380,43094,2024-02-17,shipped
119381,80374,2024-03-16,placed
119382,43531,2024-01-01,placed
119383,28747,2024-06-04,return_pending
119384,33831,2024-07-06,return_pending
119385,58376,2024-04-21,shipped
119386,68017,2024-05-01,placed
119387,94045,2024-06-02,placed
119388,88202,2024-02-09,completed
119389,47492,2024-06-03,return_pending
119390,64926,2024-07-15,returned
119391,46050,2024-03-17,completed
119392,75378,2024-02-20,return_pending
119393,62672,2024-05-06,shipped
119394,69126,2024-11-02,shipped
119395,7762,2024-03-31,returned
119396,30044,2024-04-12,return_pending
119397,2889,2024-04-14,shipped
119398,34763,2024-12-04,return_pending
119399,54166,2024-05-18,completed
119400,52544,2024-01-26,completed
119401,24059,2024-03-12,returned
119402,26564,2024-10-25,placed
119403,37797,2024-07-24,completed
119404,99525,2024-07-03,completed
119405,86139,2024-09-10,placed
119406,86973,2024-06-01,returned
119407,77224,2024-12-12,returned
119408,17982,2024-06-13,returned
119409,91825,2024-08-15,completed
119410,23603,2024-07-10,shipped
119411,36391,2024-11-21,completed
119412,51949,2024-01-05,completed
119413,11426,2024-07-24,return_pending
119414,17717,2024-04-12,placed
119415,20061,2024-02-15,shipped
119416,62388,2024-08-07,completed
119417,76403,2024-10-18,shipped
119418,3127,2024-09-08,return_pending
119419,17844,2024-03-17,return_pending
119420,63427,2024-12-08,returned
119421,71098,2024-07-29,completed
119422,41103,2024-02-10,returned
119423,36709,2024-07-29,shipped
119424,96843,2024-01-11,completed
119425,14759,2024-01-05,completed
119426,95356,2024-03-30,placed
119427,28589,2024-05-29,completed
119428,67074,2024-11-29,return_pending
119429,97747,2024-03-15,returned
119430,46104,2024-02-05,completed
119431,32431,2024-12-31,placed
119432,41009,2024-09-25,placed
119433,61525,2024-04-14,placed
119434,74956,2024-11-21,returned
119435,22714,2024-02-17,shipped
119436,29823,2024-05-02,return_pending
119437,8015,2024-03-18,return_pending
119438,15291,2024-12-16,return_pending
119439,9985,2024-04-23,completed
119440,29904,2024-02-13,returned
119441,33892,2024-08-20,return_pending
119442,3904,2024-04-08,completed
119443,84849,2024-11-03,returned
119444,77622,2024-08-03,returned
119445,63449,2024-04-11,placed
119446,3917,2024-08-04,returned
119447,62157,2024-03-17,shipped
119448,30596,2024-03-24,shipped
119449,11444,2024-10-15,returned
119450,9200,2024-08-02,returned
119451,71796,2024-06-01,returned
119452,1351,2024-03-05,placed
119453,2590,2024-02-25,returned
119454,72334,2024-06-01,returned
119455,17635,2024-01-29,completed
119456,57422,2024-05-24,shipped
119457,82765,2024-01-11,shipped
119458,22262,2024-06-18,completed
119459,6638,2024-12-22,return_pending
119460,83137,2024-10-26,returned
119461,31084,2024-08-15,shipped
119462,99749,2024-05-30,return_pending
119463,21673,2024-04-04,returned
119464,62408,2024-04-23,returned
119465,20895,2024-01-22,return_pending
119466,18408,2024-12-20,return_pending
119467,29639,2024-09-16,returned
119468,62402,2024-05-19,placed
119469,73910,2024-08-29,shipped
119470,75392,2024-05-29,return_pending
119471,72842,2024-12-16,completed
119472,55272,2024-11-21,completed
119473,60413,2024-05-02,shipped
119474,59267,2024-10-28,returned
119475,3536,2024-03-09,placed
119476,29631,2024-12-16,return_pending
119477,22502,2024-05-06,placed
119478,53573,2024-09-26,shipped
119479,77449,2024-11-30,shipped
119480,434,2024-12-27,return_pending
119481,21909,2024-04-23,shipped
119482,74523,2024-04-11,placed
119483,87023,2024-06-13,completed
119484,68166,2024-03-06,placed
119485,85921,2024-10-09,returned
119486,14834,2024-10-03,returned
119487,1160,2024-07-27,return_pending
119488,18400,2024-02-03,completed
119489,23304,2024-07-29,completed
119490,50442,2024-08-28,completed
119491,43194,2024-03-01,return_pending
119492,29809,2024-01-18,shipped
119493,60286,2024-12-29,placed
119494,33984,2024-12-13,shipped
119495,45384,2024-09-30,placed
119496,60010,2024-01-19,shipped
119497,16372,2024-05-28,shipped
119498,37234,2024-05-02,return_pending
119499,93704,2024-03-18,return_pending
119500,98786,2024-12-22,shipped
119501,26674,2024-05-21,shipped
119502,98614,2024-07-01,return_pending
119503,70211,2024-07-08,shipped
119504,98888,2024-09-25,placed
119505,52056,2024-01-03,shipped
119506,40705,2024-09-17,completed
119507,21248,2024-07-03,returned
119508,7749,2024-04-04,return_pending
119509,69227,2024-07-11,return_pending
119510,80448,2024-11-21,placed
119511,89503,2024-08-10,completed
119512,64036,2024-06-15,completed
119513,88691,2024-12-12,return_pending
119514,52588,2024-01-30,shipped
119515,52024,2024-03-05,returned
119516,7969,2024-01-25,shipped
119517,53796,2024-02-17,returned
119518,78619,2024-10-28,completed
119519,26655,2024-10-22,completed
119520,74934,2024-05-30,returned
119521,95544,2024-09-09,returned
119522,42474,2024-03-20,shipped
119523,87531,2024-11-06,completed
119524,46423,2024-03-04,shipped
119525,82296,2024-08-01,return_pending
119526,54665,2024-02-02,returned
119527,66164,2024-12-09,shipped
119528,62323,2024-04-07,returned
119529,52667,2024-08-17,shipped
119530,97690,2024-06-07,returned
119531,61899,2024-02-01,shipped
119532,56159,2024-01-10,placed
119533,637,2024-11-24,placed
119534,18185,2024-03-18,shipped
119535,13536,2024-12-18,placed
119536,23779,2024-11-22,return_pending
119537,48811,2024-02-22,placed
119538,84982,2024-04-27,shipped
119539,70403,2024-04-11,returned
119540,24654,2024-12-07,completed
119541,30792,2024-02-15,return_pending
119542,25241,2024-03-11,placed
119543,49716,2024-05-06,placed
119544,33352,2024-12-05,shipped
119545,32898,2024-09-25,completed
119546,76559,2024-02-10,returned
119547,47470,2024-08-24,shipped
119548,52062,2024-11-23,placed
119549,25041,2024-03-12,returned
119550,74488,2024-09-22,completed
119551,3457,2024-05-16,return_pending
119552,22338,2024-02-21,return_pending
119553,75704,2024-05-25,return_pending
119554,14260,2024-04-10,completed
119555,39064,2024-02-21,returned
119556,95980,2024-11-23,completed
119557,24481,2024-07-18,completed
119558,48321,2024-01-19,placed
119559,9492,2024-09-14,completed
119560,91841,2024-10-31,returned
119561,53612,2024-08-14,return_pending
119562,47589,2024-04-26,returned
119563,81351,2024-05-22,return_pending
119564,84978,2024-07-17,return_pending
119565,37813,2024-07-18,returned
119566,1237,2024-07-19,return_pending
119567,45493,2024-08-21,completed
119568,16197,2024-03-21,placed
119569,82335,2024-07-21,return_pending
119570,13451,2024-02-22,placed
119571,43218,2024-01-01,returned
119572,28978,2024-05-13,completed
119573,49968,2024-08-29,shipped
119574,26030,2024-04-19,shipped
119575,72213,2024-01-20,shipped
119576,85650,2024-08-14,returned
119577,52306,2024-06-24,placed
119578,18644,2024-07-05,returned
119579,1763,2024-07-27,placed
119580,76302,2024-11-08,completed
119581,49849,2024-05-17,shipped
119582,75955,2024-08-15,placed
119583,18702,2024-01-16,placed
119584,85237,2024-12-28,completed
119585,81634,2024-05-13,placed
119586,75575,2024-03-02,placed
119587,6422,2024-03-12,shipped
119588,2903,2024-11-07,return_pending
119589,24860,2024-05-21,returned
119590,97459,2024-03-07,shipped
119591,72514,2024-06-15,completed
119592,77888,2024-11-02,placed
119593,28872,2024-09-01,returned
119594,63770,2024-06-17,completed
119595,36605,2024-12-12,returned
119596,21999,2024-11-05,placed
119597,6159,2024-12-10,returned
119598,99607,2024-02-11,return_pending
119599,16759,2024-06-12,completed
119600,62331,2024-12-31,shipped
119601,25583,2024-12-01,placed
119602,51843,2024-08-17,shipped
119603,35046,2024-11-03,shipped
119604,71087,2024-06-07,completed
119605,40381,2024-02-23,return_pending
119606,35196,2024-08-24,placed
119607,34930,2024-10-01,completed
119608,52828,2024-04-20,shipped
119609,36602,2024-05-13,completed
119610,48499,2024-10-08,completed
119611,18249,2024-10-05,completed
119612,99401,2024-10-28,completed
119613,2425,2024-02-21,return_pending
119614,92391,2024-02-05,completed
119615,96937,2024-09-14,completed
119616,75533,2024-07-06,return_pending
119617,51952,2024-11-26,return_pending
119618,35812,2024-03-14,returned
119619,21583,2024-04-23,returned
119620,4697,2024-02-25,return_pending
119621,5660,2024-01-12,returned
119622,47041,2024-08-23,placed
119623,59179,2024-12-26,placed
119624,51790,2024-12-27,shipped
119625,22063,2024-07-20,completed
119626,776,2024-09-15,completed
119627,44755,2024-07-13,returned
119628,21831,2024-10-02,completed
119629,58464,2024-05-10,returned
119630,11306,2024-10-05,returned
119631,5946,2024-04-05,completed
119632,85967,2024-03-28,return_pending
119633,42609,2024-04-19,placed
119634,86837,2024-07-04,return_pending
119635,18678,2024-04-01,return_pending
119636,32630,2024-07-29,completed
119637,13438,2024-11-25,completed
119638,87524,2024-12-14,returned
119639,12080,2024-02-26,completed
119640,73242,2024-09-04,returned
119641,96904,2024-09-02,shipped
119642,43712,2024-07-26,returned
119643,50190,2024-09-15,shipped
119644,94944,2024-05-21,placed
119645,14135,2024-09-17,completed
119646,84061,2024-11-26,completed
119647,92114,2024-03-10,completed
119648,47506,2024-04-20,returned
119649,89267,2024-09-05,returned
119650,96309,2024-12-27,placed
119651,95779,2024-10-11,completed
119652,82602,2024-01-29,placed
119653,83643,2024-06-03,placed
119654,52259,2024-09-30,placed
119655,52585,2024-08-13,completed
119656,73566,2024-04-01,shipped
119657,96720,2024-12-24,returned
119658,68779,2024-03-08,shipped
119659,38765,2024-01-24,returned
119660,75017,2024-08-29,placed
119661,27068,2024-10-08,return_pending
119662,44848,2024-08-15,completed
119663,93736,2024-03-25,return_pending
119664,20830,2024-08-14,completed
119665,23639,2024-12-31,return_pending
119666,11545,2024-09-25,returned
119667,63526,2024-07-31,placed
119668,51986,2024-03-18,placed
119669,56176,2024-05-22,placed
119670,65294,2024-01-10,return_pending
119671,54221,2024-06-01,shipped
119672,33580,2024-10-20,shipped
119673,76489,2024-10-27,completed
119674,4664,2024-10-17,shipped
119675,80821,2024-09-23,completed
119676,10110,2024-10-27,placed
119677,46830,2024-11-07,shipped
119678,8480,2024-12-02,returned
119679,15427,2024-04-11,shipped
119680,89679,2024-08-19,return_pending
119681,95456,2024-07-02,return_pending
119682,18806,2024-09-04,completed
119683,43892,2024-03-06,shipped
119684,54695,2024-12-27,return_pending
119685,90403,2024-06-22,placed
119686,12391,2024-12-12,returned
119687,52288,2024-05-04,returned
119688,66801,2024-05-25,shipped
119689,47371,2024-12-02,completed
119690,47185,2024-04-07,returned
119691,68266,2024-10-13,return_pending
119692,66361,2024-04-26,return_pending
119693,2327,2024-03-09,placed
119694,76998,2024-02-01,placed
119695,36675,2024-10-09,shipped
119696,57807,2024-08-29,return_pending
119697,7840,2024-09-12,placed
119698,84047,2024-09-10,completed
119699,4624,2024-09-08,placed
119700,78943,2024-10-05,shipped
119701,43986,2024-03-25,shipped
119702,73524,2024-09-04,return_pending
119703,24846,2024-10-03,returned
119704,86070,2024-10-26,returned
119705,79862,2024-08-14,placed
119706,88744,2024-05-31,shipped
119707,93138,2024-11-09,returned
119708,41115,2024-02-06,shipped
119709,73100,2024-04-26,return_pending
119710,67280,2024-03-14,shipped
119711,55575,2024-05-31,completed
119712,60209,2024-06-10,completed
119713,48166,2024-02-06,completed
119714,80711,2024-01-01,returned
119715,49232,2024-05-24,return_pending
119716,41067,2024-12-23,completed
119717,93491,2024-03-22,return_pending
119718,47283,2024-03-11,placed
119719,31145,2024-10-30,shipped
119720,87497,2024-12-06,shipped
119721,49847,2024-07-24,completed
119722,59553,2024-10-30,completed
119723,37710,2024-11-20,shipped
119724,28693,2024-01-11,completed
119725,73739,2024-05-26,completed
119726,806,2024-11-09,placed
119727,49076,2024-06-30,returned
119728,72799,2024-01-10,returned
119729,71663,2024-05-03,placed
119730,24863,2024-08-11,returned
119731,69540,2024-04-04,completed
119732,85909,2024-11-23,return_pending
119733,95037,2024-05-27,completed
119734,22502,2024-05-29,shipped
119735,52140,2024-08-29,completed
119736,77969,2024-09-16,return_pending
119737,67511,2024-07-05,completed
119738,98480,2024-11-01,placed
119739,87422,2024-03-01,completed
119740,29096,2024-12-18,placed
119741,45149,2024-03-30,placed
119742,34790,2024-11-07,completed
119743,87549,2024-01-13,returned
119744,29760,2024-02-16,return_pending
119745,43091,2024-03-20,completed
119746,5606,2024-11-28,placed
119747,71281,2024-05-31,return_pending
119748,56041,2024-04-22,placed
119749,12101,2024-08-20,completed
119750,86441,2024-07-19,returned
119751,75569,2024-05-31,placed
119752,97532,2024-11-12,returned
119753,9964,2024-03-10,placed
119754,3055,2024-10-21,returned
119755,69704,2024-01-05,shipped
119756,40549,2024-07-31,placed
119757,34513,2024-01-25,returned
119758,33407,2024-06-07,shipped
119759,11301,2024-02-12,returned
119760,79015,2024-10-01,placed
119761,80853,2024-07-06,returned
119762,43486,2024-06-23,placed
119763,9680,2024-10-17,return_pending
119764,53952,2024-01-12,shipped
119765,15379,2024-11-26,return_pending
119766,59319,2024-08-21,placed
119767,55831,2024-06-21,returned
119768,26311,2024-03-23,return_pending
119769,54223,2024-11-21,shipped
119770,75961,2024-09-27,shipped
119771,68707,2024-04-22,placed
119772,19268,2024-08-22,completed
119773,27714,2024-07-17,return_pending
119774,63210,2024-07-21,return_pending
119775,41962,2024-08-12,completed
119776,49177,2024-10-20,returned
119777,94571,2024-11-16,completed
119778,1899,2024-02-24,placed
119779,22464,2024-02-13,returned
119780,57675,2024-07-28,placed
119781,48271,2024-06-29,shipped
119782,10396,2024-08-20,return_pending
119783,73304,2024-09-02,placed
119784,12029,2024-08-17,returned
119785,51193,2024-01-09,return_pending
119786,39790,2024-07-20,return_pending
119787,46407,2024-02-17,returned
119788,98536,2024-08-15,return_pending
119789,73653,2024-12-21,return_pending
119790,63370,2024-11-26,completed
119791,58238,2024-09-05,placed
119792,92866,2024-03-08,return_pending
119793,55832,2024-06-19,shipped
119794,35913,2024-10-08,return_pending
119795,38451,2024-01-06,returned
119796,43631,2024-09-02,returned
119797,88698,2024-12-27,placed
119798,93548,2024-06-22,returned
119799,16774,2024-02-25,returned
119800,2808,2024-05-18,completed
119801,11304,2024-04-24,shipped
119802,97844,2024-05-16,shipped
119803,41980,2024-11-17,placed
119804,95009,2024-08-14,returned
119805,51353,2024-07-20,completed
119806,74881,2024-04-20,completed
119807,85609,2024-04-28,returned
119808,68807,2024-08-21,completed
119809,67308,2024-09-06,returned
119810,41771,2024-09-09,shipped
119811,97287,2024-12-02,completed
119812,21096,2024-05-01,returned
119813,19820,2024-08-12,shipped
119814,82367,2024-10-20,returned
119815,67377,2024-02-29,returned
119816,94142,2024-09-11,returned
119817,85873,2024-05-25,return_pending
119818,10299,2024-11-02,placed
119819,42801,2024-04-24,shipped
119820,73792,2024-05-21,returned
119821,11999,2024-01-18,returned
119822,25373,2024-02-01,return_pending
119823,27339,2024-05-28,completed
119824,36372,2024-04-29,shipped
119825,82726,2024-08-03,return_pending
119826,57223,2024-05-04,return_pending
119827,20667,2024-09-14,placed
119828,20099,2024-10-01,placed
119829,86415,2024-02-11,shipped
119830,80066,2024-04-18,completed
119831,88816,2024-03-12,completed
119832,54204,2024-07-30,returned
119833,10211,2024-03-25,placed
119834,69191,2024-11-10,return_pending
119835,95222,2024-05-04,shipped
119836,14898,2024-08-08,placed
119837,6409,2024-01-06,returned
119838,95360,2024-01-24,return_pending
119839,58905,2024-06-05,return_pending
119840,27450,2024-05-15,returned
119841,36302,2024-08-09,shipped
119842,10310,2024-09-23,returned
119843,82813,2024-09-18,return_pending
119844,62175,2024-02-13,shipped
119845,71942,2024-05-03,return_pending
119846,25248,2024-07-12,completed
119847,9429,2024-06-23,placed
119848,55138,2024-05-22,return_pending
119849,56897,2024-12-12,placed
119850,83070,2024-08-09,completed
119851,12507,2024-10-19,shipped
119852,50903,2024-11-30,shipped
119853,63406,2024-03-26,completed
119854,82919,2024-05-14,return_pending
119855,67188,2024-02-22,return_pending
119856,93634,2024-01-24,return_pending
119857,90679,2024-04-05,completed
119858,14643,2024-03-07,shipped
119859,91257,2024-10-13,shipped
119860,79505,2024-10-27,placed
119861,26628,2024-12-16,shipped
119862,65306,2024-05-04,shipped
119863,82558,2024-02-14,placed
119864,95174,2024-10-12,completed
119865,2799,2024-09-02,placed
119866,11173,2024-04-11,placed
119867,66175,2024-06-13,placed
119868,56485,2024-07-28,return_pending
119869,60964,2024-07-19,placed
119870,70094,2024-03-25,return_pending
119871,80138,2024-09-12,shipped
119872,83287,2024-03-27,shipped
119873,20105,2024-03-26,placed
119874,67046,2024-09-01,completed
119875,73353,2024-02-17,placed
119876,75631,2024-12-09,returned
119877,44781,2024-10-27,returned
119878,93215,2024-10-11,placed
119879,55526,2024-12-26,completed
119880,3968,2024-11-30,returned
119881,95939,2024-02-15,placed
119882,10008,2024-07-11,shipped
119883,88014,2024-10-27,returned
119884,33556,2024-09-01,shipped
119885,67476,2024-04-03,completed
119886,65357,2024-02-25,shipped
119887,865,2024-05-02,completed
119888,95312,2024-11-30,returned
119889,8025,2024-09-11,shipped
119890,62185,2024-10-19,return_pending
119891,7522,2024-10-25,returned
119892,30957,2024-10-26,completed
119893,93444,2024-01-18,returned
119894,52965,2024-06-20,returned
119895,26392,2024-08-23,completed
119896,43063,2024-02-19,completed
119897,84462,2024-06-28,completed
119898,22702,2024-07-06,placed
119899,82673,2024-03-30,shipped
119900,38612,2024-12-07,return_pending
119901,6918,2024-12-12,return_pending
119902,18117,2024-03-19,placed
119903,95569,2024-09-24,return_pending
119904,40887,2024-10-30,return_pending
119905,8363,2024-12-11,shipped
119906,83437,2024-12-05,placed
119907,16772,2024-05-26,placed
119908,6754,2024-10-16,return_pending
119909,33767,2024-09-02,shipped
119910,44682,2024-07-27,placed
119911,52307,2024-12-07,returned
119912,53434,2024-05-07,returned
119913,63175,2024-04-22,completed
119914,20276,2024-09-01,placed
119915,33294,2024-01-01,shipped
119916,92200,2024-11-09,shipped
119917,66958,2024-06-12,return_pending
119918,18434,2024-11-08,placed
119919,89135,2024-11-09,completed
119920,778,2024-02-12,placed
119921,40134,2024-04-07,returned
119922,59270,2024-06-14,return_pending
119923,4109,2024-03-19,returned
119924,85196,2024-08-05,returned
119925,7745,2024-02-17,returned
119926,88473,2024-02-24,placed
119927,365,2024-04-16,shipped
119928,7006,2024-05-03,returned
119929,61219,2024-04-21,shipped
119930,3845,2024-08-26,shipped
